device_id,fold
7596963114443801525,6
-1328433950687198643,7
7387171634426357944,8
4228973107849525039,9
8105201598715162747,10
-7991660553811278506,1
-6342091361441801053,2
4251235381070877406,3
-4610359911978288670,4
6074075329117779745,5
-8165252275151057822,6
9219560902355658593,7
1540000013617168937,8
6022684966579194854,9
-2620197027102463073,10
-427455305027644706,1
-5581948725760117676,2
6441320257741583405,3
-8331589741669971526,4
-2012390252147630540,5
4554662653886404268,6
2496868311521279487,7
2143841652419401395,8
177140375505939031,9
-4342619419943707321,10
396927435774666792,1
-3112179600926617566,2
2493092738111384705,3
-8448251834222626367,4
2108915402265157556,5
-1833888400593954932,6
-4142774261872359188,7
452178480119352397,8
-1599719958133739423,9
-5893819325634715400,10
3154144013545841379,1
-6988090414538884010,2
3650288443418933102,3
5641366250238370543,4
-8994795302459147530,5
-8813801566289480611,6
-6240440052029042154,7
-3002321935516815809,8
-1880050412655764527,9
-1578603494878530074,10
-6127457801516503028,1
-1960592560583637760,2
-731333825557585772,3
-1241356234462974190,4
8478817208670952188,5
534422372044864787,6
-5465876749727766806,7
-142532937265540652,8
-8162582503430104205,9
-9193015452864618221,10
8679150563321252829,1
-3995041352477741084,2
-8310587670847764850,3
-2648926306298232862,4
7648062765874942362,5
-814396867526668360,6
2871813138111155308,7
4741743424431043937,8
-5977481049860484297,9
-1466580946159334834,10
-7412567300697976559,1
4979824408669636103,2
-2304659018384894121,3
7380196603165104554,4
5172083392598497922,5
-3471561656536697699,6
-8805128504833175548,7
-1755006950474106780,8
1725911457285221934,9
5520085080663529622,10
7367707185019608248,1
-3064863369752860037,2
-3501019346205411690,3
-6418302307077597677,4
1326921342345599356,5
-4053138972145596711,6
-3184557922515341370,7
-3396836944948194437,8
6527455203222972686,9
6424334528313122489,10
3316223191895085948,1
-7125756092895567153,2
6342754642646313388,3
-5341276706056974121,4
3827300610714664746,5
-6761791831226090538,6
-3335435857495904377,7
-4950759408778022493,8
3559812408571395497,9
4606425079870868886,10
3693734477667418968,1
-1347165477160096596,2
-952607018636839949,3
-4234350674508044458,4
1923837477874691270,5
6779839613361074118,6
-4914209067982412485,7
2647803781499451551,8
616495823477034168,9
-418063373703639153,10
-5528889624423559290,1
-2208487203314041784,2
-8801877210168984210,3
7344981932448552317,4
-4083504473826557476,5
2969509009506215806,6
6150717450922587339,7
2436233598848012497,8
-7121924815259894881,9
6067456499763600561,10
7264474966778339634,1
-7524483203799228954,2
7755770366487369997,3
5898896782450074237,4
-2409580513411880569,5
3201748743490291349,6
5198521236275430863,7
2977960198860811007,8
-1197885380849314818,9
8548053699717407841,10
1949083548926748878,1
-6486552580250273864,2
457422228955523559,3
5372268960094315386,4
2241442010586164753,5
1524789277738944800,6
-7520654653547677016,7
-3813585349891822088,8
-5589864712916317169,9
1212490665920103607,10
-7943803235650357578,1
-7215720813572772232,2
7468052749914517066,3
-496227732288709687,4
2212028532538322155,5
2068323432005788089,6
8686146945238381033,7
8454064446449923024,8
1960368155586831926,9
-3403195713613414415,10
-6564898254569376379,1
-6299131161884002884,2
6704496563324746552,3
3944168499075207457,4
-8698958812107603464,5
-2677231255221298380,6
-8730245093875972718,7
-2352799055394330361,8
-1465743459789815182,9
-3814513014179492072,10
7513049841253557570,1
-6948815839651420768,2
-9015799758754223224,3
969018530986917977,4
4890748273817878789,5
-8876768674367794697,6
7617746287765076516,7
-4939441742276419648,8
800249497362722954,9
5471265182971777141,10
9144915901832229511,1
-5791809394699215270,2
-2692475780877135440,3
5090324814481329991,4
-1497372427054455770,5
7757990999998195080,6
-7126318537383813569,7
-370157356496567644,8
2199613157955485294,9
1727341138201006441,10
-3042805515330166506,1
-5089747254871398227,2
510280425918333842,3
-1002733576670974332,4
2990830781821314978,5
15541194485236791,6
-79088721740395925,7
-4880416187164335555,8
-8570537567977763004,9
124884977636673576,10
3499606308287217696,1
-7908061161376353135,2
7611804851307985045,3
3554460650315494914,4
-4514637264820401946,5
-360410197902321928,6
-1835951434252452322,7
-2460752398547325902,8
-7028378599132618340,9
4953391026275331929,10
-8426579242300940367,1
2362861879666641205,2
3568520493780847751,3
8417763613157865527,4
-2367509933520646075,5
-4569454940144852173,6
-379166705152847267,7
3187773670376040180,8
-3556436919834207515,9
4759239101036673431,10
-7992099517730705745,1
2357728896302092971,2
-3279560444139093330,3
8618599761686662262,4
950840498867423131,5
1579027467989552835,6
-4404420843127267204,7
5881676724800611900,8
4364006494010060501,9
-6076425235982836639,10
-4786895091837677094,1
5615065005545147865,2
5175058532774523860,3
-1359494205302587143,4
-5567950522512337306,5
-4581544089392659072,6
1781789112414884921,7
-8915267361491809917,8
3958296777001500748,9
3572295454160193279,10
7288788116753616339,1
2213335342611975177,2
4007759525264370977,3
-1412664454907040969,4
-1334030988953073065,5
-5215580147706549073,6
-8851890590756328053,7
2404423593879587942,8
2862419988314933932,9
889224616390099979,10
-5826153832338654244,1
1807356970656282837,2
-3150109153759827371,3
1205188170917764996,4
3730485912926168359,5
-72537809078514721,6
-4744281271024978080,7
-3389357670187063921,8
5700955645155487496,9
-441158130735095383,10
-785913779277365758,1
-5082991615094626983,2
-2660073829704299686,3
-4015012136003559444,4
-7237169090964347892,5
1377960980679016389,6
-305248671465008277,7
-3010910024837537523,8
-6557584993870665742,9
-758295162204694374,10
8848826597816565253,1
3371233852755609746,2
-3998087574917377237,3
-1413518419621221899,4
-8213842536402108326,5
3137178670922389138,6
5528744000765778282,7
-5120792895529228309,8
-932660103180006815,9
6335379935488115094,10
-306881718941273348,1
-5749335847777342554,2
2195201890507515558,3
-7121061906028746608,4
5831181543358039907,5
4310457558152911246,6
5073662225992484105,7
7540634225407042036,8
6908650180500655817,9
6694277103757133056,10
8065516843606158015,1
7859603553492039026,2
-2209554015220122728,3
-6743524541161816864,4
-6048085672428915434,5
-2568008336023130853,6
3386836422894773459,7
7664519719233422896,8
-4302834969737407266,9
-3429094633161372807,10
-2710972134760020255,1
-6597232726821608497,2
-3357496463639022436,3
-2284870430601002324,4
2984204067590268239,5
3143108557714398428,6
-228851607674243383,7
-4003016538921953037,8
-3490171962395167701,9
3901473404583962941,10
-5041451728203973889,1
-1129021567416773189,2
-7146880893554950101,3
8028344794142337971,4
-4110808499846577222,5
-849799888902203783,6
3192904723259484774,7
5456849764953845606,8
5058619208670375454,9
-7049176352950047910,10
-7690976437142358150,1
7162404793640017436,2
4059614153178931055,3
4678354954248358517,4
-2219041011457586601,5
-2909672482071558751,6
-6744627818982548379,7
853908055802276673,8
4945369762375690699,9
-3430716131237020181,10
4113023436861671597,1
2323516886537029836,2
6560985366284224399,3
-3405216707862200214,4
4016294717867992903,5
-5659583170424747113,6
-7078086581124091588,7
-8351116219101133521,8
-7516591410836103706,9
-1648652916009300186,10
-1429815898450301783,1
7911879128962276464,2
-4645450849461682531,3
-3714753277246927186,4
-327899003057965502,5
-6436736462923383024,6
-5868334995911738803,7
3099225079684618816,8
946924780847358505,9
-7733177164059408394,10
-3941643549497904116,1
-8986917501999096466,2
-1824939285175380406,3
-2602888972838545326,4
7837775330970499030,5
1373651874188057069,6
-9068301633477973879,7
739931974455188386,8
-9013523361805426923,9
8682039537522287294,10
-3009095236232830576,1
6541894666767019704,2
-2682132596587919967,3
6704110854963353589,4
-882635675202356574,5
-576698988195153938,6
4138771447013334106,7
-2121579096030074902,8
1936270486131104428,9
3988108876150243808,10
-6373774697961904865,1
-4329242345519480493,2
-2023882972162371698,3
-762671403623900530,4
8637675894742674251,5
6287782155685739966,6
3294856832500694072,7
920105919689258546,8
2074857638402875889,9
-5193323368312532969,10
8820784093587665569,1
-3918456107891096933,2
5867849058923674484,3
-7869015364904958299,4
6439360061833592100,5
3428293566835271363,6
-7710420265114731242,7
9125539086007261494,8
4930034513119294900,9
8334177008787118341,10
-2513530962738015642,1
-2478220212926646130,2
-900890732370726449,3
-6827397916798449771,4
1805850881332785847,5
-5502402161830136432,6
-6851769476730676713,7
4205729942496535470,8
-4006580470927272132,9
437781205053613084,10
2038334508013810188,1
-4130409285447120215,2
-1518325563872107476,3
4593934950731394495,4
-1070726584846897626,5
-381381882860289547,6
-4779491720611775364,7
1317645309661065336,8
4376413583637549636,9
4411672198406378960,10
-4010709742423672389,1
-2827122920851019057,2
-6568245641762962588,3
5935959264198606348,4
4434443069759119053,5
-2865191395233425185,6
-2394482437990793217,7
9023405485506701796,8
3166423210233177371,9
4244504930422559537,10
-3072271677139400450,1
6780461963195387701,2
-2050629798807817760,3
8391842077342704671,4
-8345977365244892355,5
-4124931906594390886,6
5205602003778041455,7
4253536773555059831,8
8626189481452885473,9
-5688106931294101952,10
8780127796766524701,1
2175103898105428386,2
-8380692088063947848,3
902746427550219861,4
3278494003362756468,5
1914133764681199906,6
4375039830232870086,7
8694414350148569749,8
4508088363423188021,9
-648646410693084743,10
3256357565700008048,1
-9010242644799254529,2
-6573637876932870090,3
8589972834947201469,4
-4910124054615431032,5
3274644345769023947,6
5568151099090527918,7
1410969287609165480,8
3453882774542864896,9
1005444520153537299,10
5692367543430104277,1
5661145349679242723,2
4167827815361010262,3
-3158048892816801364,4
-8670897254402372614,5
-5103327086016721905,6
5622277640379155637,7
-2718274279595622821,8
-4164952295871595064,9
-5758559653892125230,10
-3988155579919009074,1
-4261854824851585461,2
1011412258291073555,3
-4002109823146682815,4
-3940469684634963338,5
1938498014635642053,6
5985742821027741697,7
-1731165795712879197,8
624427789458305311,9
-5630950391300978722,10
8447535114908889885,1
7913479227005758842,2
4031455265864472902,3
5045276747944178062,4
-6790626625994327426,5
-7010826404685876253,6
5070691922303688453,7
-4610447456481021217,8
8769812070512354753,9
-7218893809278216266,10
-8693631930247964633,1
-3093281726222106655,2
1871131352757131272,3
8353272671423791887,4
8100496762528918771,5
2765275027075841647,6
6962522451311958586,7
-2741442321429472839,8
-2139596512697405229,9
8388565414124221053,10
-7583839615542621508,1
-1007720066489438583,2
3945684536355856211,3
4761520271690022463,4
-230637042523385548,5
-2930390000370171993,6
-8925024197212973280,7
-570832969897037595,8
-305261434931442459,9
4276310463232799775,10
-8777684251788904292,1
-4268572100894615907,2
-3583558650989446576,3
3155121204293365103,4
3604668519766632074,5
-5027118454328370905,6
6432692776131476972,7
6005568628101721318,8
8129156839179440745,9
-3518636631587946641,10
2342469418494560599,1
4505714599473564924,2
-7265266066627691395,3
1111275440929013197,4
-4357524843334448830,5
6339023951586043250,6
2120936474879028298,7
-6191775637961339324,8
-8457207655261254542,9
-4807813584260707259,10
7296912790470790612,1
-1182228018748877074,2
89821127122780790,3
-7535129134396741980,4
7499834700051228747,5
-6227195929799668611,6
2787952066958971198,7
4944287052320082849,8
-7694643782769885366,9
216492063286115987,10
-6795754198705293523,1
-1771925507258477070,2
-3344187763318589525,3
4443309459856838708,4
-8890168959160137331,5
1703408631525939270,6
-6763757230500921501,7
8610933155019092195,8
4142397876102645870,9
-5062225146743241155,10
2887711419115879621,1
8534968971911117381,2
-3734192577358142374,3
-4774743619984599356,4
233634063380901471,5
8351862372601989281,6
-6840257496140545161,7
-6614348719119204330,8
-8469597229744152947,9
-4362305766861552901,10
-7322610639205330996,1
-5316890398011358143,2
-7156597047646478822,3
-1413812813481370804,4
324367578899393727,5
3896140503454812614,6
5556275273919944201,7
-275044467940616849,8
719166838664858135,9
-6786948297442830277,10
8196486358194594747,1
8187201783721203239,2
8948719755614853105,3
1006937873132537525,4
5145314940912929227,5
-5933484464750344576,6
5160908270080358652,7
-1500717993694356078,8
-92851078263573190,9
6199601668349585189,10
-7471010782301938407,1
-6863872836602840313,2
8581437700406837217,3
2916039400923198926,4
-7701602133192046689,5
5337483115772697737,6
-2215559866673841894,7
-204728198517870461,8
1083397870764754111,9
601643356130032154,10
-2525965469025077704,1
-4949988181430885775,2
-5158373140734465773,3
9075546161348865538,4
-8944350407158662863,5
148790959926150818,6
-7614649068333087583,7
-1118244014912539339,8
-2000663486139605014,9
-5663958489229077077,10
-3319440285823077520,1
-4909058210304447530,2
-5282013876644498295,3
5619398997964427602,4
2883171789560159693,5
5034820292390199533,6
-8765664826355971648,7
-248470435246083864,8
-6919058482371228833,9
-392713150635792853,10
-2406195664873175932,1
-4171727060239222104,2
-4728791250076945320,3
-3262160002281587315,4
-5674988397479039457,5
-4803857059878415990,6
8674147147784662375,7
-7513781452251503122,8
8884796410619871375,9
8327621845923573555,10
-537035954505421155,1
5567624130517669258,2
6402820939821964178,3
-8195816569128397698,4
2298367516041948426,5
2816113289596944308,6
-7453432556426616429,7
2259922986302730908,8
8448792673068402378,9
-7759710100804589259,10
1720232253027848017,1
-5247627630956110100,2
-1057803575924288887,3
2715721459350076194,4
5317676491484803817,5
949551717437059751,6
7617605787942873116,7
-2214897857068457924,8
902726754924112715,9
-8356236204493839389,10
9125101765112677130,1
-6286187708212487346,2
5326532035743542605,3
-5782301593960864751,4
4632030275700112203,5
1133334041642354616,6
-6600274184574420806,7
5463695668031593138,8
-5251716459588554013,9
-6548744952925095627,10
-4193970029187161823,1
-5150971439841430054,2
4102619993866175899,3
-6974491798813454730,4
934223599914939310,5
754705701050032981,6
6828098806413178792,7
5592002091738667946,8
-6465988304010725505,9
-5268294470591251193,10
-4412483611983503195,1
-4421960485625730339,2
-4021774812576328432,3
-4234877885885433011,4
-6207934683808207438,5
-1667172329257704102,6
8543026721235780205,7
-1304092324955296446,8
7160826428928048425,9
-999187665711280161,10
-452454697266636939,1
-731411925552237933,2
-2198860789285569823,3
-6630316318056753543,4
8194227370643928603,5
4601919243830007188,6
-4399965747298225364,7
4228204723660392987,8
-1976926874447815451,9
-3641795716958735622,10
